tweet_id,user,text,label,reply_to_tweet,reply_to_user
580370698226569216,glauren_,@aaronbustillos yeah that's what I'm thinking since everyone will be on high alert,non-rumor,580366679542083584,aaronbustillos
580343432104845313,MzGagaMinaj,@CNN Tragic. Praying for the victims and their families.,non-rumor,580339310299340800,CNN
581068255449714688,Wolkenmeister,@crashpilotin man muss ihn aber jetzt nicht in jedem zweiten tweet und jetzt auch mit Bild wiederholen... @RalphMahlo,rumor,581067839026647040,crashpilotin
580321451716288514,MatthDardenne,@flightradar24 @raphaelcockx  blijkbaar een traag aan het dalen?,rumor,580320612155060224,flightradar24
580356053516189696,mishaelemilyy,@NotoriousAlya @lilisurayaaaa BABI 😩😩😩,rumor,580355602376867840,NotoriousAlya
580344828543819776,Corsair8X,@proeschold @EliotHiggins @skymarkwhite 10 minutes by the look of the chart.,rumor,580326564463833088,proeschold
580352983445078017,BaimAlli,“@TZON57: Family and Friends of flight #4U9525 will be in my prayers. May God take care.” stay calm and be strong too.,non-rumor,580341214098137089,TZON57
580348845055442944,TheMattNuttall,@SkyNews look for the smoke?,non-rumor,580346858846822400,SkyNews
580329005485789184,DrPepper61,@TODAYshow sad.....prayers!,non-rumor,580327625626927104,TODAYshow
580361704065859584,AbeniBuddha,@BBCBreaking @DimitraCee told u 😲,rumor,580336417391439872,BBCBreaking
580338878915190784,chrisonarock,@thatjohn is that unusual?,rumor,580331561398108160,thatjohn
580352011947872256,KClily,@CNN they are saying could take hrs to reach crash site so how can they already have found bodies?,non-rumor,580351604831846400,CNN
581476734916235265,DanOClunaigh,"@Zone6Combat He had 10 mins, a microphone and the whole world listening to that voice recorder, where was his political message?",rumor,581476364802478080,Zone6Combat
580349526399029248,TheMysticOracle,@NBCNews @TODAYshow it was an act of terrorism that caused the plane to crash. there are no survivors,non-rumor,580347051927597056,NBCNews
580347364562587649,skymarkwhite,"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",rumor,,
580350402664615937,Garr_Bero,@abcnews http://t.co/ezqDfe9ZOK,rumor,580330740086243328,abcnews
580328599980523520,imagestrmpress,@foxandfriends https://t.co/vIgkCFktwj,non-rumor,580328029852856320,foxandfriends
580320961439887360,Morgan8news,RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/5gDF9zIXEW,rumor,580319078155468800,BBCBreaking
580366784978538496,decosunil,"@narendramodi जी, तो क्या अगली यात्रा जर्मनी की होगी?? कितने पैसे देने का सोच रहे है जर्मनी को??",non-rumor,580365755750871041,narendramodi
580393077090717696,saidnasser69gm1,@NesliLoren @FoxNews اشهد ان لا اله الا الله واشهد ان محمد رسول الله 🌙👆😃😄,non-rumor,580391023655833600,NesliLoren
581473102439137280,Purpledogflower,"@_hadji_911 @BobG231 @gatewaypundit   Funny - I haven't heard a thing about this on the ""news""!! In fact, only heard ""no indication""of that!",rumor,581307361857392642,_hadji_911
580799717719875585,JamesF85,@AlexSpeer98 @Danny_McMoomins Tell me more whilst I put this carrier bag over my head.,rumor,580797356964253696,AlexSpeer98
580367401910317056,Its__Deepak,@narendramodi RIP,non-rumor,580365755750871041,narendramodi
581307361857392642,_hadji_911,Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/o7H6OuEfJd via @gatewaypundit http://t.co/GlDWraPosJ,rumor,,
581276869623963648,earldunbar,@KhaledBeydoun @StlGal_36 Robertson has been a caricature of himself for decades,rumor,581264214809022464,KhaledBeydoun
581302932248768512,beckized,@slone First Facebook Conversion ever?,rumor,581302544116379648,slone
581205816235167744,Soultrexon,"Absolutely, @jopel69. And quite a huge diversity of sicknesses, all coming at you in a full palette of colours, scents, essences and forms!",rumor,581205170559840256,jopel69
581286562429829121,Nebraskan83,@NewYorker @PGourevitch I have heard or read that somewhere. But was he really breathing so heavily that it could actually be heard?,non-rumor,581286157151039488,NewYorker
580332830942691328,filchambers,@flightradar24 funny how there wasn't much heading change during descent - is there an airport anywhere on that heading?,non-rumor,580332451353985025,flightradar24
581381601231122432,twita_to,@AyatBak @ashwinkr88 bullshit indean or paki islam strong and clean i dont want to mention your cow religion its up to you,rumor,581381292794724352,AyatBak
580319878328020992,juliegargotta,RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/MBqXY968OZ,rumor,580319078155468800,BBCBreaking
580346992074842112,BreakingNews,"Germanwings statement says Flight 4U9525 crashed at 11:20 local time; 144 passengers, 6 crew on board - @Morning_Joe http://t.co/by471NAzFg",rumor,,
580330454869512192,thei100,Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4,non-rumor,,
581297506178502656,NoahWehrman,"While on six-months break during his training as a pilot in #Germanwings, Co-Pilot converted to Islam.",rumor,581296960830881792,NoahWehrman
581258355697680384,walpoc,@RealTonyRocha I'm praying that #God will reverse time and un-do this useless tragedy. He can do it and we'd never know! Pray for this!,non-rumor,581248880098086912,RealTonyRocha
580375700730966016,flying_gabe,@NewDay @CNN that's a picture of a Boeing 737,non-rumor,580333827425439745,NewDay
581300280744157184,Obsessedabroad,@NoahWehrman Wow. I thought that's what that break was about.,rumor,581297506178502656,NoahWehrman
580333188897083392,ColleenRussell2,@NBCNews oh that is so sad.,rumor,580324091212771328,NBCNews
580336263753912320,WONWOOKIM2,@BBCBreaking Always Remember in Today,non-rumor,580334729678966784,BBCBreaking
580372240644120576,Doom_Pie,"@nicclive @BBCBreaking @germanwings My thoughts exactly, for what purpose?  As some kind of distraction from the company?",rumor,580370468579991553,nicclive
580327330637221888,nutmeg237,@cnni thoughts and prayers to those on board  the Germanwings plane and their families .,non-rumor,580325486477357056,cnni
580342470472400897,fjdiesi,@foxandfriends please don't spend all day on this!!! We all know who what when where ... Quit speculating on How or Why,rumor,580340476949086208,foxandfriends
580370557029343234,lacedtight,@BBCBreaking @germanwings What a bizarre comment. Are they going to give us everyone's ages or something?,rumor,580370275121938432,BBCBreaking
580319999887347712,flightradar24,Germanwings flight #4U9525 (registration D-AIPX) was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/vZaQMUlLaZ,rumor,,
580348650053828608,mummygirl,@JackDarton1 @BBCBreaking True! But it's a fly by wire. 24 yrs old. And sounds as if if quickly went wrong when at 35k FT.,non-rumor,580348176055537664,JackDarton1
580329187011137536,Seat24Charlie,"@fosterstilling @9VSKA @tugberkdmn @planefinder there wasn't an actual ALT change, but it reported a momentary Vertical Speed of -14000",rumor,580328929476669440,fosterstilling
580366051231326209,BascPere,"@lizcastro No dubtava que ja ho entenies, volia fer-te veure l'odi que hi ha vers els catalans, sembla utopic, pero es molt real!!",non-rumor,580363511467008000,lizcastro
581442948878864384,Hazrey,"@baelorrr of course they would. He's white. Omputih, suci, baik, mulia.",non-rumor,581442491330764800,baelorrr
580339662096605184,airlivenet,UPDATE CRASH #4U9525 The arrivals board at Dusseldorf Airport http://t.co/wFg8KTSve2 http://t.co/P9d4CguBBi,non-rumor,,
580493675681173505,wenols91,@CNBCnow  Prayers for all....,rumor,580322927679279105,CNBCnow
580361402663231488,Muschelschloss,.@RichelleVHP @France24_en @FRANCE24 Please take Hashtag #4U9525 for #Germanwings Plane crash. Thank you,rumor,580360165540642816,RichelleVHP
580394151126167552,NesliLoren,@saidnasser69gm1 @FoxNews if I understand from translation all I can say is I respect all good humans and respect their personal choices,non-rumor,580393077090717696,saidnasser69gm1
580358923330416642,darren45336667,@SkyNews R I P sad news,rumor,580352532167311362,SkyNews
580326254861266944,Jarretnoirs,@RT_com gotta love those chineses counterfeited pieces...,rumor,580325458870460416,RT_com
581371756591484928,USAlivestrong,@clistenes21 @DrMartyFox  The easy answer is NO muslims--No one else but communists are this vicious!,rumor,581307425636126720,clistenes21
580343001311891456,pi_art,@jonostrower @flightradar24 und trotzdem googlet jeder jetzt den Flugzeugtyp des eigenen nächsten Flugs...,non-rumor,580339510883561472,jonostrower
581398972138283008,TexMexLoveBear,“@USATODAY: #BREAKING German media report Germanwings co-pilot had 'serious depressive episode' http://t.co/1JHG2yeiXz” @LUPITAMARTINEZA,rumor,581394092648710144,USATODAY
580347053508833280,bizarreglobehop,Tragic news: “@Reuters: 148 people feared dead after Germanwings Airbus crash in France: http://t.co/sHwRBwT3do http://t.co/dww80HWcJC”,rumor,580333904126742528,Reuters
580319724938084352,Novorossiyan,@reutersaero @matthewpdown @Reuters &lt;-- #Ratspiss MSM. Never use as source. Bias. Untrustworthy. #Presstitute @CIA whore.,rumor,580319206400475136,ReutersAero
580344053830688768,ChloeOthenModel,@BBCBreaking this is heartbreaking #Germanwings #Lufthansa,non-rumor,580340024736116736,BBCBreaking
580337890875564032,howellhippie,@Tobjizzle rip,non-rumor,580329096024047616,Tobjizzle
580887165145640960,brunin_,??? @thejournal_ie: BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/goezrKbowl http://t.co/O7oKVYRMnd,rumor,580883864521818112,thejournal_ie
580371845997682688,thatjohn,"#4U9525 took eight minutes to descend from 38,000 feet to impact, says Germanwings CEO Winkelmann.",rumor,,
580336568419921920,SkyNews,"Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu",non-rumor,,
580353226450550784,janetgkent3024,@BreakingNews @Morning_Joe,rumor,580346992074842112,BreakingNews
581309953085865984,chipbunn,@Taxpayers1234 @wingedcrossbill @gatewaypundit This is what happens when society shuns religion. Islam is filling a void!! #WakeUpAmerica,rumor,581290541645635584,Taxpayers1234
581066434635268096,LordAtters,@SkyNewsBreak  They shouldn't release him name - he clearly wanted the notoriety,rumor,581063928953876480,SkyNewsBreak
580424649483395074,dozortT,@TimPhSchaefers @airlivenet @totally_unknown @kaibiermann Соболезнование близким погибших в авиакатастрофе.,non-rumor,580344234550644736,TimPhSchaefers
581482733207097345,david_burns,"@SPLaws Germans too, evidently. Or at least one of them.",rumor,581482169014484993,SPLaws
580373098714804224,HateTheseFools,“@AP: BREAKING: Germanwings CEO: plane went into 8-minute descent before crashing.” Oh shit. 😳,rumor,580371847335821312,AP
580342917291708416,airlivenet,BREAKING #GermanWings Here is a photo from helicopter of the crash area /France2 journalists http://t.co/wFg8KTSve2 http://t.co/RnC5gT5w40,non-rumor,,
581550185358225408,weekiwachee03,"@FredSanford13 @RWSurferGirl @anyclinic Especially since most of the posts on twitter is BS, nothing should be taken for granted.",rumor,581549497941131264,FredSanford13
581413616286613504,AyatBak,"What is Paki islam? Killing Shia, Ahamadi, Balooch, Pashtoon, Hindus &amp; Christians?n get hit by Arab, Chinese, US? @twita_to @ashwinkr88",rumor,581381601231122432,twita_to
580883793709547521,AC360,"The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b",rumor,,
580321948070240256,planefinder,Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK,rumor,,
580321551075164160,SaltanZyuba,@flightradar24 Hot teen girls doing naughty stuff for free. Come on it’s worth a shot! http://t.co/sA9oMeRTuQ,rumor,580320267777511425,flightradar24
580349419360526336,Telegraph,Germanwings has posted the following updated statement via Twitter: http://t.co/q1I8tkghmf http://t.co/odiENY7FDw,non-rumor,,
581205170559840256,jopel69,@Soultrexon there's some sick people in this world 😡👊,rumor,581203229691772928,jopel69
581064172382867456,andyrobuk,@TerryMoran 24 is a bit young no? His age has been confirmed as 28.,rumor,581063730319925248,TerryMoran
580340158903422976,elmz44,@cnni 🙏 #Germanwings,non-rumor,580325486477357056,cnni
580346392431968257,CNN,"Last words from #Germanwings A320 distress call were ""emergency, emergency,"" authorities say. http://t.co/FXVBrA7RPz http://t.co/OxfPISsdvj",rumor,,
581723755761782785,stay_classy187,@gegco @seanhannity @greta @act4america @KrisParonto @JGilliam_SEAL not once has this been mentioned in European news. #USPropaganda,rumor,581550667753504768,gegco
580436557108252673,Ricardo_Bald,@airlivenet just be thankful you're not being doorstepped to suicide. @SkyNews,non-rumor,580436165867769856,airlivenet
581546828954411008,RWSurferGirl,BREAKING: German Media Site Says Germanwings Co-Pilot Was Muslim Convert http://t.co/bTKvcLMN60 via @anyclinic,rumor,,
580324260562018304,Garstonian1,@flightradar24 https://t.co/Pu8MpKbdTW,non-rumor,580323498905702400,flightradar24
581274572823130112,AP,#AP10Things to know for Fri.: Turmoil escalates in Yemen; How airlines are responding to Germanwings crash: http://t.co/FHFMJtSNpm,non-rumor,,
580320634586165248,marco_cesario,"@YanniKouts @oemoral @germanwings @flightradar24 Plane crashed near Digne, South of France according to local police.",rumor,580320329203093504,YanniKouts
580598056883748864,Nishad1305,@bogeyjimmy @NYCAviation @AvWeekRupa @planefinder Yaa! Even I got my eyes stuck there! Such vertrate but still no descent?,rumor,580337906801213440,bogeyjimmy
580341606827474946,LauraPeynado,@NBCNews terrible situation...Let's pray to God to take control!,rumor,580339825649291264,NBCNews
581259519751274496,EdWardMDBlog,@NBCNews #GermanWings #A320 #PilotsNoFlyNoseDoors http://t.co/zmhXh5mea9 #OffCourse #Barcelona2Dusseldorf #DrEd http://t.co/uBwbqAm0Jn,non-rumor,581259253429702656,NBCNews
580383005136556032,tkonto,@9VSKA @planefinder BTW These are not FDR data..... We should wait for the FDR analysis.,rumor,580382173225713664,tkonto
580340593970249728,timbialas,@NYCAviation @planefinder okay so it doesn't necessarily mean an instant drop of some sort?,rumor,580334678340558849,NYCAviation
581265539332341760,getupandosmthng,@nytimes false flag?  Co pilot deff could've kept the pilot out.  Need more evidence for conspiracy.,non-rumor,581246782765719552,nytimes
580339793122447361,Lufthansa_DE,"2/2 on 4U 9525. If our fears are confirmed, this is a dark day for Germanwings."" Carsten Spohr",non-rumor,,
581001427352354816,twilightz2020,.@AC360 @JimTilmon @nytimes what were pilots' names?,rumor,580883793709547521,AC360
580361957502517248,undisinfo,@RichelleVHP Safety record is not perfect. http://t.co/928i3ln8bl @France24_en @FRANCE24,rumor,580360165540642816,RichelleVHP
580361335361261569,shehzilk,@myrapture the earth has to work that way. With bad we don't know what's good. And without mistakes we don't learn. #funnyatheist,non-rumor,580360712666673152,myrapture
580344822319439873,XsimplyitalianX,@MailOnline @bagshaw2112 too much info! Do u realli think people need to know that,rumor,580342519516512256,MailOnline
581067603386482688,HappyWindl,@rConflictNews what nationality ?,rumor,581061272856326145,rConflictNews
581267185085079555,HashtagSynergy,@MorbidEntree @nytimes i am. and i do. you are just a young socialist. nvm. im done,non-rumor,581266578299228160,MorbidEntree
580327183052210176,ilbznu3,@MichaelSkolnik //sorry to hear that. Our prayers to victims &amp; families,rumor,580325714567806976,MichaelSkolnik
580326215552253952,CNBCnow,BREAKING: French President Hollande says no survivors expected from plane crash. http://t.co/QbF4sKLTCX,rumor,580322927679279105,CNBCnow
581266071774085120,MorbidEntree,@HashtagSynergy @nytimes and? Even the most experienced can panic and forget things.,non-rumor,581265823613997056,HashtagSynergy
580389159962996736,Samjaden_C,@DFB_Team_EN So sad to hear that........,non-rumor,580377378226049024,DFB_Team_EN
581288446322294784,supratimsingha,@DrShobha WTF?????!!!! REALLY???????? :O    :O  :O,rumor,581287562947395584,DrShobha
581309429800263682,Serrie_Kue,@NoahWehrman @chris63414391 I knew it! That was my gut feeling when I heard the co-pilot did it on purpose.,rumor,581297506178502656,NoahWehrman
580327258574966784,Drew_BolleaNC9,"“@ABC: BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on plane”",rumor,580326111311171584,ABC
581316977672777728,HoussamiNadine,@CatholicLisa Nationen! Ich bin selbst Moslem und finde soviele was passiert falsch aber ich glaube fest daran dass jeder der Fehler macht,rumor,581314363644121088,CatholicLisa
580338270715953152,CRWjay,@airlivenet and? Planes typically fly the same route on a flight unless they plan a deviation for something such as weather.,non-rumor,580336782782382081,airlivenet
580344370639011840,AirlineFlyer,@cornelio1147 that's what this chart shows,rumor,580344232667455488,cornelio1147
581846192302231552,gegco,@enochpowellmp @act4america @seanhannity @greta @KrisParonto @JGilliam_SEAL   Obama lies! He doesn't have to tell me anything!,rumor,581745048414474240,enochpowellmp
581853543331704832,gegco,@stay_classy187 @seanhannity @greta @act4america @KrisParonto @JGilliam_SEAL  Not being reported here yet either. Always hit twitter first.,rumor,581846372208504832,stay_classy187
580323014736236545,_Vzla,"“@WSJ: Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/6gkuzXxVm0”  #4U9525 #GWI9525",rumor,580322346508124160,WSJ
581288986229936128,HawalaKejriwal,"@DrShobha ppl were peddling depression, a person in depression does not calculate cold blooded murder, pilot waited for copilot to walk out",rumor,581287562947395584,DrShobha
580889169976668160,flyboy4014,@AC360 @richardquest  im airline pilot-but this really seems intentional-this is not an accident,non-rumor,580883100533690368,AC360
581288266621722624,lyonspride121,@SonofLiberty357 @gatewaypundit Surprise surprise,rumor,581287108607811584,SonofLiberty357
581213030568095745,Soultrexon,I have an idea @g_kearnan @DailyMirror. I had an Austrian girlfriend back then.,rumor,581212321474826240,g_kearnan
580388815602339840,nikezirry,@flightradar24 all my prayers to their families.,non-rumor,580333881687195648,flightradar24
580425615284781056,7Titterington,@BBCWorld @ChristianFraser BBC News very poor coverage. presenters very wooden.,non-rumor,580370309884182529,BBCWorld
580407122179039232,luvntwilight09,@Cyncabc...yes...it's so heartbreaking...,rumor,580397471588691968,Cyncabc
581287965646688256,elisamich0422,@SonofLiberty357 @gatewaypundit I puspected as much.,rumor,581287108607811584,SonofLiberty357
581250326356955136,pascalmeier74,3 different scenarios to unlock cockpit door #Germanwings http://t.co/bTSKrUqpcx http://t.co/hKIRZg1fua @nytimes http://t.co/Z76Y5qnqST,non-rumor,581246782765719552,nytimes
580346586884108288,alizinaty,@cnnbrk Where are #ICAO_IATA they just fake organizations are irrelevant  did not keep pace with era of  millennium 21,rumor,580326807704088576,cnnbrk
581294155478884352,tweetwen115,@SonofLiberty357 @gatewaypundit SHOCKER.,rumor,581287108607811584,SonofLiberty357
580330164418191360,zbw_atc,@flightradar24 Not really,rumor,580325799078793216,flightradar24
580364912574218240,CrazySadie92,@SkyNewsBreak @BBCwestcott so there was no signal sent. What a shame.,rumor,580364656608428032,SkyNewsBreak
581467762922385408,Laguanlee,@BoringMoAnsar @JihadistJoe did Mohammed Mohammed &amp; Mohammed get the paralegal stuff outta the way? propaganda is key or is Ali Ali &amp; Ali on,rumor,581405344288608256,BoringMoAnsar
581155888758726656,parMaster,@DailyMirror didn't you hear the n-word on the cockpit voice records?,rumor,581132461960249344,DailyMirror
581332113825214464,ObamaBreaking,@CNN More #Germanwings reports point to Co-Pilot &amp; his conversion to #Islam http://t.co/B9Pqrj2H12,non-rumor,581247332282306561,CNN
580341100449251329,2111015,MT @willambeIli: nearly perfect loop around crash area by @Armee_de_lair EC-135. #germanwings @Missilito http://t.co/GOPL6hH5hJ #Lufthansa,non-rumor,580333728762896384,willambeIli
581066159073533952,LetItBurnUSA,@TerryMoran @BiasedGirl Well obviously he had his own personal reason.,rumor,581063730319925248,TerryMoran
580337476251848704,J_Leis,"@Conflict_Report with slowing speed, indicates engine failure.  Not much makes sense here, though.",non-rumor,580331527675998208,Conflict_Report
580415041599610880,LIVE_COVERAGE,;}@teaorcoffeeorme @MailOnline,rumor,580354678199828481,teaorcoffeeorme
580332684905431040,MaxFosterCNN,"Lufthansa: ""If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors"" #Germanwings",non-rumor,,
580318926980190208,mr_solo_dolo_s,@airlivenet 4U9525 flight?,rumor,580317556516483072,airlivenet
580329175996874752,dgoneill,"@Jonny_Hallam Just looked at this.. http://t.co/eivkL8iuMe Starts decending as soon as it hits 38000, takes 12 minutes to come down to 6800.",non-rumor,580326249257529346,Jonny_Hallam
581362200440369152,rjmendera,perfectly fit to fly !? @Reuters + yet we know that people with serious DEPPRESION PROBS have reccurences! HE WAS IN FOR 1+Half years! jeez,rumor,581359544682614784,Reuters
581621235928289280,CajunJarhead,@cheydakjo @SonofLiberty357 @Psysamurai33317 @gatewaypundit  MSM is pushing 'mental illness' covered up by pilot!,rumor,581619483464245248,cheydakjo
580331677899202560,EU_Commission,.@Bulc_EU: Our thoughts are with the families of the passengers on board of #Germanwings #Airbus #A320 - http://t.co/DYmEa3Wc6p,non-rumor,,
581312327640752128,FactsVsOpinion,"@phyzal25 Unfortunately, today it is a common indicator. For me, if he had a Basque surname I'd also be suspicious.",rumor,581303832895885312,phyzal25
580328073800871937,rodolfo_canet,The really scary thing -as in all plane crashes- is that they fell during close to ten minutes @marshall_mcf @flightradar24 @elespanolcom,non-rumor,580326744357515264,marshall_mcf
581248966945345536,ruisaldanha,RT  @CNN Do you have questions about the #Germanwings crash? CNN experts answer #GermanwingsQs: http://t.co/HfzIkrZKha,non-rumor,581247332282306561,CNN
580375234668179456,ClaraRderrick,@ABCNewsLive @GMA prayers and thoughts with than families lost,non-rumor,580350403734310912,ABCNewsLive
580378993423171584,01OrioL,@airlivenet @tonfalques no és estrany q no hi hagués comunicació per part del pilot. Primer controlar avió i després quan es pot comunicar.,rumor,580377478184755201,airlivenet
581443542863638528,mark47xt,@slone More unsubstantiated rumor presented as fact. Pretty reprehensible.,rumor,581302544116379648,slone
581398394557505538,stranaconda,RT“@USATODAY: #BREAKING German media report #Germanwings co-pilot had 'serious depressive episode' http://t.co/swcYMECS51”#GermanWingsCrash,rumor,581394092648710144,USATODAY
581154995640221699,EddieSureman,@FoxNews six years ago... real good evidence.  Not!,rumor,581153923987206146,FoxNews
580340240952463360,DiEgOn_07,"Lamentable: “@Reuters: 148 people feared dead after Germanwings Airbus crash in France""",rumor,580333904126742528,Reuters
580323054741504000,tweetforcetacea,@airlivenet @LolaM147 prayers for them xxx,rumor,580320645906632704,airlivenet
581408589106950145,ikwnnn,"@AQairizad @baelorrr the main point is if he's a muslim, everyone called him a terrorist.. Or jihadist...",non-rumor,581263157198372864,AQairizad
580474322629890048,JakeLewisF1,@_RobertoMartin usually you would expect to see more,rumor,580449192595861504,_RobertoMartin
580337829638598656,LoveNotH81,@verylastone @dorome80 my heart is with the loved ones 😞,rumor,580337664471265280,verylastone
580372370227101696,rednessie,"@aprilritchey @SirMustard People have died including babies,behave and go away!relatives maybe watching for updates!You need body parts ffs?",non-rumor,580370784578772993,aprilritchey
580643479157624832,passatavd,"@Grybauskaite_LT В.Медведчук (ОД ""Украинский Выбор""):Год работы правительства Яценюка отбросил Украину на 20лет назад http://t.co/WBvoZqhdE3",non-rumor,580335420703170561,Grybauskaite_LT
582332595867901952,abusedtaxpayer,@GR8_2B_alive @nsroundtable Oh theyve been hiding that fact till now? Masking it w/stuff like eyesight prob./depression?/no1 can be trusted.,rumor,581303989406314496,GR8_2B_alive
580361826396971009,JeffreyMartz,@foxnews Isis claims another victim ?,non-rumor,580361142666563584,FoxNews
580320890086383616,planefinder,"Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW",rumor,,
580377267701878784,Anlolakshashet1,@Joe_OLeary Nice,non-rumor,580355037504909312,Joe_OLeary
581462319835815936,stevenwardsw,@BoringMoAnsar @JihadistJoe hahaha,rumor,581405344288608256,BoringMoAnsar
581070286713434112,Wolkenmeister,"@RalphMahlo wäre auf einer deutschen Pressekonferenz auch nicht passiert, selbst wenn der Name schon auf anderen Wegen herausgekommen wäre.",rumor,581069676643553280,RalphMahlo
580320280607920128,NikiALeiva,I’m getting more skeptical of flying. RT @BBCBreaking: Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/wuQfYMbNCP,rumor,580319078155468800,BBCBreaking
580320765192482817,allykat2609,@hamishNews Oh No not another plane down 😁😳,rumor,580318938996740096,hamishNews
580334600800468993,Jonny_Hallam,@thatjohn oh my god. What???,non-rumor,580329111064686592,thatjohn
581247994416238592,donaldpelvin1,@guardian AIR FORCE WOULD HAVE PARACHUTES DONT TELL TONES HA HA,non-rumor,581245152158728192,guardian
580333865459290112,awdnewsgerman,"@cnnbrk BREAKING - Germanwings plane crashes in France, up to 150 believed dead http://t.co/HWyOPGobie",rumor,580326807704088576,cnnbrk
580327289352794112,Vloot1,@airlivenet diooooos,rumor,580320645906632704,airlivenet
581449096852041728,EelPieLtd,@DrMartyFox @ThePatriot143 : MSM silent...... Fox News silent......,rumor,581404604677660673,DrMartyFox
581763311928115200,ShitZone,"@ASpinOfTheWheel @Ian56789 #Dutch released nothing, signed NDA with the #zionazi junta in kiev to suppress unfavourable evidence bullshitter",non-rumor,581259788308385792,ASpinOfTheWheel
582394013921103872,decosunil,@RewardMe67150 really???? U come to me n give the prize,non-rumor,582393353171517440,RewardMe67150
580338585964027904,willambeIli,"@DavidFalt @EliotHiggins @Armee_de_lair @Missilito hopefully MARCOT27 will provide us with images soon, its going for its fourth flyby",non-rumor,580338421878624256,DavidFalt
580355578838544384,Y2Ysummit,“@Bulc_EU: plane crash #4U9525 in France. Our thoughts are w/ families of passengers. EU services will assist in investigation” Ours too.,non-rumor,580332410853789696,Bulc_EU
580335521941028864,gasthebadger,@BBCBreaking awful business. Thoughts are with the families and friends.,non-rumor,580334729678966784,BBCBreaking
580324526254395392,TABUEN_CA,@airlivenet so sad...,rumor,580320645906632704,airlivenet
580321844089212928,RT_com,"BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY",rumor,,
581462839833030656,ZedTrafficker,@BoringMoAnsar @JihadistJoe http://t.co/fCYUUE3VGX,rumor,581405344288608256,BoringMoAnsar
581329803904610304,GreatImDanAgain,"@geoffjohns that must seriously hit home, stay strong brother.",non-rumor,581325197661376512,geoffjohns
580353148969201664,UltimoGT,@CNN SAD DAY.,non-rumor,580351604831846400,CNN
581298530112802816,RavenHUWolf,@CVN70MM2Nuke They'll use mental illness no doubt,rumor,581293796039655424,CVN70MM2Nuke
580359747750199296,Iam4light1Karen,@genlady9 @CNN Jerusalem is capital of IsRaEL &amp; Palestinians should try2LIVE together in Tolerance&amp;Peace.#StopReligiousControlOFMinds.,non-rumor,580352129019203584,genlady9
580327564981329920,punongolibo,@hassan33035664 @DailyMirror http://t.co/7h7DYxczTy,rumor,580323812622884864,hassan33035664
580412174767636480,SmileMoreDubai,"@SasCaptain @flightradar24 So they were wrong, they did not use MAYDAY at anytime... Marseille controler",rumor,580330473940992000,SasCaptain
581327401562566656,psael,"@CNN Let's do as in old times again. 3 pilots on board instead of 2. It will be safer, better for security, crew, passengers and flight.",non-rumor,581247332282306561,CNN
581356701997092864,lexingtondecor,@inrealisation @USAlivestrong Yup but atleast we can avoid openly muslim pilots.,rumor,581355016000118785,inrealisation
581637038010720258,NoreenR1,@Diworsity @Linnlondon1 @slone  Which came first  Insanity or  Joining  Muslims  I do Wonder,rumor,581303377381867520,Diworsity
580380676114903040,sejm4all,"@AFP @Crodriguezluis Those poor ppl &amp; their families, my heart is w/them 😢",non-rumor,580371776619839488,AFP
580475159259308032,concegtz,@salmanfariz4 @SaraTimes,rumor,580320959841730561,salmanfariz4
580332866074222592,AnnEs_IndieArts,@flightradar24 It's so very painful... :((((,non-rumor,580324338865430528,flightradar24
581257463284019202,terrisanislo,@RedNationRising and this article supposedly quotes The Daily Mail....their site has nothing about conversion to islam.,rumor,581255750254628864,RedNationRising
581934593131081729,Hairbear64,@KrisParonto @gegco @seanhannity @greta @act4america agreed. And at the moment there is NOTHING to suggest this was religion-related.,rumor,581928595678969856,KrisParonto
581452693065072641,e2pilot,"@127bama @DefendWallSt @ThePatriot143 @AlysiaStern Then, it really doesn't mean anything right?",rumor,581452463208677376,127bama
